@RELATION iris

@ATTRIBUTE Text STRING
@ATTRIBUTE class {0,1}

@DATA
'במטבח לא היה תנור אובן וכריים חשמליים שיש בד״כ בכל מלון דירות לא קיבלנו בלובי את הארועים שיש במלון  ולדעתי הרבה לא קיבלו בגלל הענות נמוכה להצגות ולפעילויות המלון מרוחק מהמרכז כך שהיינו צריכים בכל פעם להניע את הרכב ולשלם חנייה במרכז' ,0
'היו הרבה הפרעות במהלך הסוף שבוע' ,0
'נורא מלוכלך המגבות עם שערות וכתמים הקירות והשירותים מטונפים אין ניקיון בסיסי וחבל כי יש שם הרבה מנקים שמסתובבים אבל כנראה הפיקוח על הניקיון לקוי' ,0
'בכל רחבי המלון הייתה מכת זבובים בלתי נסבלת היה קשה לשהות בבריכה מרוב שלא עזבו אותנו' ,0
'מיטה לא נוחה שבורה' ,0
'מיושן ולא מעודכן לא במבנה לא במכשור חדר אוכל מינימלי ביותר צריך מונית להגיע לאזור המרכזי' ,0
'חתולים מסתובבים בין החדרים  אוכלים מהפחים ביו החדרים ובעקבותם המון זבובים  בלילה חתול שותה מהבריכה' ,0
'מסתבר שההזמנה לא כללה ארוחת בוקר למרות שבאתר רשום שכן בהתחלה קיבלנו חדר מאוד ישן מסריח ומרוחק מהבריכה ומייד ביקשנו להחליפו' ,0
'ארוחת בוקר לא כלולה במחיר אך המטבחון מאד מאד קטן להכנת ארוחות' ,0
'ריהוט מאוד ישן בחדרים נקיון סביר יש מה לשפר' ,0
'הספה בסלון חדר המשפחה אינו נוח ולא מתאים לשינה  היה סבל לילדים ונאלצנו להחליף ביניהם ברוטציה כדי לצמצם הסבל' ,0
'אני לא אשוב למלון זה ולא אמליץ לחבריי' ,0
'החדר לא היה מוכן בזמן ולמרות שהזמנו חדר לשישה אנשים היו מגבות ומצעים רק לארבעה ביקשנו מגבות ומצעים לילדים שוב ושוב ורק בשעה תשע בערב קיבלנו אותם אחרי שממש צעקנו לטענת המלון הם בתפוסה מלאה' ,0
'מקום מאוד מאוד ישן חדר ישן עם ריח רע קבלת חדר מאוחרת' ,0
'ניקיון  טעון שיפור  האמבטיה הייתה פגומה שבורה ומתקלפת' ,0
'ארוחת הבוקר בשבת הייתה יקרה ומאכזבת' ,0
'הרעש מהבריכה היה בלתי נסבל' ,0
'חדר אמבטיה מלוכלך ושאריות לכלוך בחדרים' ,0
'מחיר מבצע משתלם ארוחת בוקר סבירה בריכה טובה חדר טוב צוות טוב מיקום מצוין למי שמבקר במצפה התת ימי בריף הדולפינים או בחוף אלמוג קרוב לשלוש מסעדות דגים בקבלה קופון הנחה למסעדת שוק דגים' ,1
'איוח אדיב ארוחת בוקר טובה תמורה מלאה למחיר' ,1
'מקום שווה את המחיר הנמוך  מרווח ונקי' ,1
'ארוחת בוקר לא רעה צוות מטבח אדיב מאוד ומסייע צוות אחזקה מקסים צוות קבלה נוראי' ,1
'‏מיקום שקט  בחופים הדרומיים חדר מרווח למישפחה נהננו מאד' ,1
'תמורה ראויה למחיר מפנק במיוחד אבל בהחלט מתאים ללינה נוחה ונעימה' ,1
'מצוין למשפחות עם ילדים מרווח נקי ונעים ארוחת בוקר פשוטה אך טובה מענה מצוין למחיר' ,1
'מבנה יחידות הארוח מאפשר שהייה נוחה לכל המשפחה יחד עם 2 חדרי שינה סלון מרפסת פינת אוכל ומטבחון' ,1
'ברכת שחייה נעימה פתוחה גם בחורף' ,1
'חדר גדול ונוח הרבה מגבות וסבונים במקלחת' ,1
'ארוחת בוקר היתה יחסית פשוטה אבל טעימה ומספיקה המלון נקי ונעים' ,1
'חדר גדול ומרווח צוות אדיב שמנסה לעזור במה שאפשר אווירה נעימה במלון' ,1
'מקום מעולה לנופש משפחתי פחות מתאים למשהו רומנטי יש מקום לילדים להינות ולרוץ הצוות מקסים מקסים מקסים כל דבר שתרצה הם לשרותך אווירה נעימה ונקייה כל הזמן' ,1
'אירוח נעים ועינייני המקום היה נקי והאבזור טוב' ,1
'החדר אסטתי ונותן הרגשה נעימה' ,1
'ארוחת בוקר טובה מיקום נוח ליד מועדוני הצלילה' ,1
'ארוחת בוקר ותמורה משתלמת ביותר' ,1
'ארוחת בוקר טובה מאוד צוות אדיב ונחמד מאוד' ,1
'ארוחת בוקר טובה מאוד צוות מצוין אחראי חדר אוכל לוי היה קשוב לכל הבקשות של האורחים וגם הטבח היהמאוד שירותי האוכל היה בשפע הכל היה נקי ומסודר' ,1
'תמורה למחיר מצוינת מאוד נהננו תודה רבה' ,1
'מחיר שווה למה ששולם נכון לזמן הביקור' ,1
'ארוחת בוקר טובה מאד מיטות נוחות חדרים מרווחים' ,1
'אהבנו את הפרטיות  את השקט' ,1
'ארוחת בוקר טובה' ,1
'ארוחת הבוקר סבירה לא יותר' ,1
'סוויטה מרווחת מאוד עם סלון ושני חדרי שינה מצויין למשפחות קרוב לאתרי צלילה מצפה תת ימי ארוחת בוקר גדולה תמורה מצויינת למחיר מתאימה מאוד למשפחות מומלץ' ,1
'נוח  נקי מטופח ומטופל צוות משק ביית וקבלה מצוין' ,1
'שירות טוב מחיר מעולה תמורה מעולה למחיר' ,1
'המקום שקט ומדהים והצוות מעולה והנקיון יצויין' ,1
'חפשנו חדר נח ללילה בעלות נמוכה עם פאסיליטי בסיסי אך גם נקי ומסודר' ,1
'המיות והחדר היו מרווחים נקיים והשהייה היתה נעימה מאוד' ,1
'יש הרבה מאוד רעש באמבטיה מהמזגן ואין מספיק מרחב בין וילון האמבטיה לגוף הוא כל הזמן נדבק לגוף וזו תחושה לא נעימה כמו כן בזמן המקלחת מאוד קשה לשלוט על הטוש שלא ישפריץ מים החוצה והאמבטיה מאוד נרטבת' ,0
'רמת הניקיון בקבלת החדר היתה ירודה מאד ועל אף שהיקשנו מספר פעמים רק יום וחצי לאחר הקבלה שליו מנקים שהיו אדיבים ונחמדים לנקות את החדר מבאס שאין מגבות בבריכה וצריך לקחת מהחדר ארוחת הבוקר סבירה ולא מגוונת' ,0
'הייתה בעיה חמורה במזגן גם לאחר שהחלפנו חדר ובאוגוסט מזגן זה מאסט' ,0
'המתקנים ישנים אבל מתוחזקים באופן סביר' ,0
'ביקשנו להשאר בחדרים עד סביבות שעה חמש בערב מאחר והיינו רק 2 לילות ולא הסכימו אלה תמורת תשלום של 230 שח' ,0
'שירות די ירוד בקבלה לא מספיק אדיבים החדר הוצף ולאחר כארבעה טלפונים והמתנה של שעההחדר נוקה ללא התנצלות אין חנייה כמעט אף פעם כרטיסי הכניסה לידר לא עבדו כמעט אף פעם' ,0
'נאלצנו לנסות ולהסתדר עם ילדים קטנים  ולהוסיף עוד הרבה מאוד כסף' ,0
'ניקיון בחדר דורש שיפור קיבלנו מגבות עם שיערות צוות הניקיון ניסה לפתוח דלת בלי לדפוק בה קודם' ,0
'שאי אפשר להביא בעל חיים למרות שכל דירה בפני עצמה ולמרות שכל המקום מלא בחתולים שהצוות מטפח לא אהבתי גם שהמפתחות כל פעם מנטרלים את עצמם וכל פעם צריך לרוץ לקבלה לסדר אותם בנוסף בקשנו כמה פעמים לשלוח קב"ט לעזרה או חדרן שיעזור לפתוח ואף אחד לא הגיע ולא עזר' ,0
'ביום האחרון לא ניקו לנו את החדר וכשביקשתי מצעים הם הגיעו אחרי שעה וחצי' ,0
'הבריכה קטנה ולא מכילה את כל האנשים' ,0
'הצוות היה אדיב וקבלה הייתה מהירה' ,1
'נקי מאוד וארוחת בוקר מצוינת' ,1
'החדר גדול מאוד למעשה מדובר בדירה ממש בעלת שתי חדרי שינה סלון ומטבח מאובזר' ,1
'את השקט והשלווה והאפשרות להכין ארוחות לבד' ,1
'נקיון ארוחת הבוקר היתה טובה' ,1
'חדרים מרווחים וגדולים כייף שיש מגרש כדורגל' ,1
'תמורה טובה מאוד למחיר הזול להפתיע ששילמנו הבירכה היתה מחוממת מה שמוסיף עוד לשביעות הרצון שלנו' ,1
'המיקום טוב קרוב למצפה התת ימי החדרים די גדולים' ,1
'מעט מלוכלך בחוץ הגענו באיחור אעפ"כ היחידה לא היתה מוכנה לכניסה גם ב 1800 בערב זמינות צוות בעייתית היו חסרים לנו מצעים ומגבות  ביקשנו מספר פעמים שיביאו לנו אחרי כשעתיים הלכתי בעצמי להביא' ,0
'ניקיון טעון שיפור  ביקשנו מהקבלה מגבות נייר טואלט ולא קיבלנו' ,0
'היחס של האחראי בסופר של המלון היה לא ראוי חסר סובלנות כלפי האורחים שאסור שיתן שירות לאורחי המלון שכן זה מוריד מערך המלון במהלך שהותנו במלון נתקלנו ביחס עויין מצידו כלפי הלקוחות בסופר' ,0
'צריך לאפשר שהאורות במגרשים ידלקו עד שעות מאוחרות יותר פחות משחקים בחום הגדול' ,0
'היחידה הספציפית לא הייתה מתוחזקת מספיק אחת הדלתות חרקה ונתקעה לפעמים' ,0
'השירות השירות היה מייגע לקח לנו שלוש שעות לקבל את החדר וגם עשו לנו בעיות כי אנחנו בני 20 ולא בני 21 הם היו אדישים ולא היה להם כח אלינו' ,0
